Sophomore standing,AFROAMER/​HISTORY  393,"
African-American slavery and its impact on mid-19th century social, political, and economic life; the causes, course, and consequences of the Civil War; the rise and fall of postwar Reconstruction and non-racial citizenship; the impact of these histories on contemporary American society. Enroll Info: None
",3-4,"SLAVERY, CIVIL WAR, AND RECONSTRUCTION, 1848-1877"
MUSIC 212,AFROAMER/​MUSIC  400,"
Explores the performance, transmission, and consumption of traditional and popular musics of Africa, Europe, and the Americas. Employs musical-analytic and critical approaches to trace transnational musical circulation. Enroll Info: None
",3,"MUSIC CULTURES OF THE WORLD: AFRICA, EUROPE, THE AMERICAS"
Sophomore standing,AFROAMER/​RELIG ST  404,"
Explores the varieties of African American religious expressions from the colonial era to the present with emphasis on racism and resistance, marginalization and resilience, creative expression and the continued influence of Africa and the Caribbean. Enroll Info: None
",3,AFRICAN AMERICAN RELIGIONS
Junior standing,AFROAMER/​AFRICAN  413,"
A critical study of the major works. Enroll Info: None
",3-4,CONTEMPORARY AFRICAN AND CARIBBEAN DRAMA
None,AFROAMER/​ASIAN AM  443,"
Survey course on the mutual perceptions of primarily people of African and Asian ancestry. It focuses on how these groups evaluate perceive and interact with one another and others such as Native Americans, whites and Hispanics. Social psychological perspectives are highlighted as is an international overview. Enroll Info: Afro-Amer 151 or 673
",3,MUTUAL PERCEPTIONS OF RACIAL MINORITIES
Sophomore standing,AFROAMER 456,"
Focus on the place of music, musicians and the music industry in the African American Freedom Movement from the 1950s to the mid-1970s. Emphasis on the role of the black church, the organizing tradition, and the transition from Civil Rights to Black Power. Enroll Info: None
",3,SOUL MUSIC AND THE AFRICAN AMERICAN FREEDOM MOVEMENT
None,AFROAMER 469,"
Guest artists will offer interdisciplinary courses on topics appropriate to their specializations. Enroll Info: None
",1-4,INTERDISCIPLINARY STUDIES IN THE ARTS
None,AFROAMER 501,"
Historical and critical analysis of the poetry, fiction, and drama of 19th century African American writers. Also focuses on the essays of major African American intellectuals such as W.E.B. DuBois and Anna Julia Cooper. Enroll Info: Junior standing  3 credits intermediate literature
",3,19TH CENTURY AFRO-AMERICAN LITERATURE
Graduate/professional standing,AFROAMER/​MUSIC  509,"
Introduction to historical research in and critical interpretation of Afro-American music. Consideration of standard musical and critical sources. Enroll Info: None
",3,SEMINAR IN AFRO-AMERICAN MUSIC HISTORY AND CRITICISM
Sophomore standing and (POLISCI 160 or AFROAMER 151) or (POLI SCI 209 taken prior to fall 2017) or graduate/professional standing,AFROAMER/​POLISCI  519,"
Explores a range of theories that African Americans have drawn upon to cope with and ameliorate their political circumstances in the United States within the specific parameters of political theory. Enroll Info: None
",3-4,AFRICAN AMERICAN POLITICAL THEORY
Junior standing,AFROAMER/​HDFS/​SOC WORK  521,"
Historical background; variations in contemporary family patterns; courtship and marriage, reproduction, and socialization stresses; ""culture of poverty"" theories; sources of stability and change. Enroll Info: None
",3,AFRICAN AMERICAN FAMILIES
None,AFROAMER/​HIST SCI/​MED HIST  523,"
The course will provide historical perspectives on current dilemmas facing black patients and health care professionals. Enroll Info: Jr or Sr st
",3,"RACE, AMERICAN MEDICINE AND PUBLIC HEALTH"
Junior standing; not open to special students,AFROAMER 525,"
Intensive literary criticism of the works of selected authors. Emphasis on fiction, but non-fiction when appropriate. Works of one or two authors. Enroll Info: Junior standing  minimum of 2 courses in literature
",3,MAJOR AUTHORS
Junior standing,AFROAMER/​ED POL  567,"
An examination of the social, economic, political, and cultural issues influencing the education of Black Americans from the early nineteenth century to the 1960s. Enroll Info: None
",3,HISTORY OF AFRICAN AMERICAN EDUCATION
Junior standing; not open to special students,AFROAMER 605,"
A problem oriented course designed to focus on critical and theoretical writings about literature by major 20th century African-American writers. Students will be encouraged to test certain prevailing theories of African-American literature against their own readings of primary and secondary sources and to develop their ideas in a research paper. Enroll Info: Junior standing and 6 credits of literature
",3,CRITICAL AND THEORETICAL ISSUES IN AFRO-AMERICAN LITERATURE
None,AFROAMER/​GEN&WS  624,"
Examines Black women's struggles for racial justices; reconsiders conventional notions of leadership, politics and protest. Topics include abolitionism, anti-lynching campaigns, woman suffrage, labor movement, club movement, cultural expressions, civil rights protest, Black feminism/womanism, poverty and welfare rights, environmental racism, etc. Enroll Info: So st; instr permission required
",3,AFRICAN AMERICAN WOMEN'S ACTIVISM (19TH & 20TH CENTURIES)
None,AFROAMER/​GEN&WS  625,"
This course focuses on the emerging field of gender studies in the scholarship on the post-World War II civil rights movement in the United States. Enroll Info: Jr st; inst permission required
",3,"GENDER, RACE AND THE CIVIL RIGHTS MOVEMENT"
Junior standing,AFROAMER/​HISTORY  628,"
Civil rights history from 1930-1970. Legal, historical and economic origins of the civil rights movement. Study of the movement's impact on United States culture, politics, and international relations. Enroll Info: None
",3,HISTORY OF THE CIVIL RIGHTS MOVEMENT IN THE UNITED STATES
None,AFROAMER 631,"
Readings, discussion, and research seminar for advanced students in Afro-American History. Enroll Info: Jr or Sr st
",3,COLLOQUIUM IN AFRO-AMERICAN HISTORY
Afro-American Studies 241 or Afro-American Studies 242  required.,AFROAMER/​ART HIST  643,"
Art history of a specific African cultural tradition (eg. Yoruba, Kongo, Fon, Akan) and its transformation in the Caribbean, Central and South America in response to new social, historical, and hegemonic forces. Enroll Info: Afro-Amer 241, 242, 243 or consent of  instructor
",3,SELECTED TOPICS IN AFRICAN DIASPORA ART HISTORY
None,AFROAMER 669,"
Guest artists will offer interdisciplinary courses on topics appropriate to their specializations. Enroll Info: None
",1-4,INTERDISCIPLINARY STUDIES IN THE ARTS
Junior standing,AFROAMER 671,"
An intensive analysis of specific themes in the Black American experience. Subjects vary with the instructor. Enroll Info: None
",3,SELECTED TOPICS IN AFRO-AMERICAN HISTORY
Junior standing,AFROAMER/​ENGL  672,"
An intensive analysis of specific themes in the Afro-American experience. Subjects vary with instructor. Enroll Info: None
",3,SELECTED TOPICS IN AFRO-AMERICAN LITERATURE
None,AFROAMER 673,"
An intensive analysis of specific themes in the Afro-American experience. The subjects vary with the instructor. Enroll Info: Jr st
",3,SELECTED TOPICS IN AFRO-AMERICAN SOCIETY
Consent of instructor,AFROAMER/​ART  674,"
Works of Black artists in the U.S. discussed historically in terms of movements which they created and in terms of trends evolving on an international scale. Jr st and cons inst. Enroll Info: None
",3,SELECTED TOPICS ON AFRO-AMERICAN ARTISTS
None,AFROAMER 675,"
An intensive analysis of specific themes in the Afro-American experience. Enroll Info: Varies with topic
",3,SELECTED TOPICS IN AFRO-AMERICAN CULTURE
None,AFROAMER/​GEN&WS  677,"
Analyses and interpretations of literary works by black women writers through historical, philosophical, political, feminist, and other contemporary critical methods. Enroll Info: Undergrads: 2 crses in Afro-Amer lit above intro level, or equiv in another dept of lit. No prereq for Grads
",3,CRITICAL AND THEORETICAL PERSPECTIVES IN BLACK WOMEN'S WRITINGS
None,AFROAMER 678,"
This seminar will examine the history of modern and contemporary art in Nigeria and the African diaspora. It will analyze trans-cultural developments in paintings, sculpture, and other media, as it engages globalization, colonialism, Euro-primitivist modernism, postmodernism, postcolonialism, and feminism. Enroll Info: None
",3,MODERN/CONTEMPORARY ART OF NIGERIA AND THE AFRICAN DIASPORA
None,AFROAMER/​GEN&WS  679,"
Examines tensions between visual and verbal representations that variably construct and negotiate power relations in racialized human experience. Enroll Info: 3 crses at 300 level or above in any one of the following areas: Afro-Amer studies; art; art hist; com arts; curric  instr
",3,"VISUAL CULTURE, GENDER AND CRITICAL RACE THEORY"
Consent of instructor,AFROAMER 681,"
Enroll Info: Hon candidates  cons inst
",3,SENIOR HONORS THESIS
Consent of instructor,AFROAMER 682,"
Enroll Info: Hon candidates  cons inst
",3,SENIOR HONOR THESIS
Consent of instructor,AFROAMER 691,"
Enroll Info: None
",2-3,SENIOR THESIS
Consent of instructor,AFROAMER 692,"
Enroll Info: None
",2-3,SENIOR THESIS
Consent of instructor,AFROAMER 699,"
Enroll Info: Graded on a lettered basis; requires cons inst
",1-6,DIRECTED STUDY IN AFRO-AMERICAN STUDIES
Graduate/professional standing,AFROAMER/​ED POL/​HISTORY  712,"
Explores the historical relationship between education and the African American freedom struggle from the early twentieth century to the present. Topics include school segregation, desegregation, and resegregation; high school and college student activism; Black Power; civil rights protest strategies and tactics, and the role of the federal government. Enroll Info: None
",3,EDUCATION AND THE CIVIL RIGHTS MOVEMENT
Consent of instructor,AFROAMER 790,"
Enroll Info: Masters st and cons inst
",1-12,RESEARCH AND THESIS
Graduate/professional standing,AFROAMER/​ART HIST  801,"
Prepares student for graduate work in the transdisciplinary study of Visual Cultures by building on the knowledge, theories, and methods that are fundamental to the discipline.  It will develop skills in critical reading, research, analysis, writing, and oral presentation. Enroll Info: None
",3,"HISTORIOGRAPHY, THEORY AND METHODS IN VISUAL CULTURE"
Graduate/professional standing,AFROAMER/​ART HIST  802,"
Content will vary to facilitate in-depth engagement of critical facts, theories, and images in specific areas of specialization. Enroll Info: None
",3,VISUAL CULTURES: TOPICS IN VISUAL CULTURES
Graduate/professional standing,AFROAMER/​AFRICAN  813,"
Historical and critical study of the classics of contemporary African and Caribbean literary drama written in English. We will organize our survey around such interesting thematic issues as the African encounter with Europe, postcolonial disillusionment and the betrayal of ideals, and also stylistic matters as the relationship(s) between traditional drama and other performance forms, and modern drama written in European languages. We will also read theories and critical approaches to understanding the cross-continental drama traditions and their contexts.This course will encourage students to think about the long histories of cultural, performance, and theatrical relationships between Africa and the Caribbean and how the relationships have been shaped by race and economics, past and present. The course will promote critical thinking by challenging students to question conventional claims made by others and their own assumptions; it will invite students to think through the perspectives of others with empathy and respect, and stimulate analytical thinking about identity. Writers to be studied include Wole Soyinka, Derek Walcott, Aime Cesaire, Ama Ata Aidoo, Femi Osofisan, Sindiwe Magona, Mustapha Matura, and the Sistren Theatre Collective. Enroll Info: None
",3,CONTEMPORARY AFRICAN AND CARIBBEAN DRAMA
